phase,stufe,topology,attacker_name,defender_algo,run_id,episode,agent,env_id,algorithm,timestep,episode_reward,episode_length,atk_invalid,atk_valid,atk_cj_reached,atk_cj_step,atk_won,atk_max_owned,atk_hold_reward,atk_eviction,def_reimage,def_block,def_allow,def_stop_svc,def_stop_svc_clean,def_start_svc,def_invalid,def_recovered,def_sla_break_steps
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed3,13,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,26000,24.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed3,13,defender,CyberBattleFlat-thesis-v0,Random,26000,-1314.0,2000,,,,,,,,,0,145,394,170,129,0,1291,0,0
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed3,14,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,28000,24.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed3,14,defender,CyberBattleFlat-thesis-v0,Random,28000,-1224.0,2000,,,,,,,,,0,146,403,143,120,0,1308,0,0
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed3,15,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,30000,150.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed3,15,defender,CyberBattleFlat-thesis-v0,Random,30000,-1410.0,2000,,,,,,,,,0,142,434,153,126,0,1271,0,0
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed3,16,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,32000,24.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed3,16,defender,CyberBattleFlat-thesis-v0,Random,32000,-1084.0,2000,,,,,,,,,0,146,394,137,106,0,1323,0,0
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed3,17,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,34000,14.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed3,17,defender,CyberBattleFlat-thesis-v0,Random,34000,-1174.0,2000,,,,,,,,,0,160,413,142,116,0,1285,0,0
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed3,18,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,36000,150.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed3,18,defender,CyberBattleFlat-thesis-v0,Random,36000,-1420.0,2000,,,,,,,,,0,150,390,160,127,0,1300,0,0
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed3,19,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,38000,24.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed3,19,defender,CyberBattleFlat-thesis-v0,Random,38000,-1254.0,2000,,,,,,,,,0,152,396,158,123,0,1294,0,0
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed3,20,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,40000,150.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed3,20,defender,CyberBattleFlat-thesis-v0,Random,40000,-1160.0,2000,,,,,,,,,0,153,404,125,101,0,1318,0,0
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed3,21,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,42000,218.905,2000,0,2000,1,480,0,2,38.90500000000025,735.0,,,,,,,,,
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed3,21,defender,CyberBattleFlat-thesis-v0,Random,42000,-1318.905,2000,,,,,,,,,14,150,409,139,110,0,1288,14,0
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed3,22,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,44000,30.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed3,22,defender,CyberBattleFlat-thesis-v0,Random,44000,-1370.0,2000,,,,,,,,,0,156,439,149,134,0,1256,0,0
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed3,23,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,46000,24.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed3,23,defender,CyberBattleFlat-thesis-v0,Random,46000,-1134.0,2000,,,,,,,,,0,141,402,133,111,0,1324,0,0
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed3,24,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,48000,155.74,2000,0,2000,1,1231,0,2,27.740000000000126,315.0,,,,,,,,,
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed3,24,defender,CyberBattleFlat-thesis-v0,Random,48000,-1485.74,2000,,,,,,,,,4,154,378,160,133,0,1304,4,0
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed3,25,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,50000,120.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed3,25,defender,CyberBattleFlat-thesis-v0,Random,50000,-1230.0,2000,,,,,,,,,0,143,393,147,111,0,1317,0,0
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed4,1,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,2000,24.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed4,1,defender,CyberBattleFlat-thesis-v0,Random,2000,-1364.0,2000,,,,,,,,,0,141,404,164,134,0,1291,0,0
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed4,2,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,4000,24.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed4,2,defender,CyberBattleFlat-thesis-v0,Random,4000,-1424.0,2000,,,,,,,,,0,142,424,167,140,0,1267,0,0
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed4,3,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,6000,14.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed4,3,defender,CyberBattleFlat-thesis-v0,Random,6000,-1244.0,2000,,,,,,,,,0,151,405,147,123,0,1297,0,0
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed4,4,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,8000,24.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed4,4,defender,CyberBattleFlat-thesis-v0,Random,8000,-1134.0,2000,,,,,,,,,0,159,407,131,111,0,1303,0,0
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed4,5,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,10000,14.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed4,5,defender,CyberBattleFlat-thesis-v0,Random,10000,-1114.0,2000,,,,,,,,,0,147,418,142,110,0,1293,0,0
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed4,6,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,12000,24.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed4,6,defender,CyberBattleFlat-thesis-v0,Random,12000,-1314.0,2000,,,,,,,,,0,139,367,149,129,0,1345,0,0
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed4,7,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,14000,24.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed4,7,defender,CyberBattleFlat-thesis-v0,Random,14000,-1244.0,2000,,,,,,,,,0,166,378,157,122,0,1299,0,0
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed4,8,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,16000,24.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed4,8,defender,CyberBattleFlat-thesis-v0,Random,16000,-1224.0,2000,,,,,,,,,0,159,410,146,120,0,1285,0,0
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed4,9,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,18000,150.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed4,9,defender,CyberBattleFlat-thesis-v0,Random,18000,-1410.0,2000,,,,,,,,,0,150,403,158,126,0,1289,0,0
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed4,10,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,20000,80.745,2000,0,2000,1,1148,0,2,8.744999999999987,315.0,,,,,,,,,
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed4,10,defender,CyberBattleFlat-thesis-v0,Random,20000,-1330.745,2000,,,,,,,,,4,144,405,150,125,0,1297,4,0
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed4,11,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,22000,140.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed4,11,defender,CyberBattleFlat-thesis-v0,Random,22000,-1320.0,2000,,,,,,,,,0,150,423,147,118,0,1280,0,0
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed4,12,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,24000,140.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed4,12,defender,CyberBattleFlat-thesis-v0,Random,24000,-1290.0,2000,,,,,,,,,0,153,400,152,115,0,1295,0,0
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed4,13,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,26000,24.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed4,13,defender,CyberBattleFlat-thesis-v0,Random,26000,-1124.0,2000,,,,,,,,,0,151,396,136,110,0,1317,0,0
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed4,14,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,28000,20.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed4,14,defender,CyberBattleFlat-thesis-v0,Random,28000,-1050.0,2000,,,,,,,,,0,163,440,138,103,0,1259,0,0
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed4,15,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,30000,140.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed4,15,defender,CyberBattleFlat-thesis-v0,Random,30000,-1390.0,2000,,,,,,,,,0,156,411,153,125,0,1280,0,0
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed4,16,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,32000,14.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed4,16,defender,CyberBattleFlat-thesis-v0,Random,32000,-1234.0,2000,,,,,,,,,0,150,401,155,122,0,1294,0,0
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed4,17,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,34000,24.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed4,17,defender,CyberBattleFlat-thesis-v0,Random,34000,-1294.0,2000,,,,,,,,,0,134,382,148,127,0,1336,0,0
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed4,18,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,36000,65.39,2000,0,2000,1,1150,0,2,3.3899999999999992,115.0,,,,,,,,,
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed4,18,defender,CyberBattleFlat-thesis-v0,Random,36000,-1115.39,2000,,,,,,,,,2,150,418,135,105,0,1295,2,0
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed4,19,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,38000,30.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed4,19,defender,CyberBattleFlat-thesis-v0,Random,38000,-1170.0,2000,,,,,,,,,0,142,379,132,114,0,1347,0,0
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed4,20,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,40000,30.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed4,20,defender,CyberBattleFlat-thesis-v0,Random,40000,-1030.0,2000,,,,,,,,,0,149,420,129,100,0,1302,0,0
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed4,21,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,42000,150.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed4,21,defender,CyberBattleFlat-thesis-v0,Random,42000,-1400.0,2000,,,,,,,,,0,156,403,158,125,0,1283,0,0
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed4,22,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,44000,24.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed4,22,defender,CyberBattleFlat-thesis-v0,Random,44000,-1354.0,2000,,,,,,,,,0,149,395,158,133,0,1298,0,0
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed4,23,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,46000,24.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed4,23,defender,CyberBattleFlat-thesis-v0,Random,46000,-1314.0,2000,,,,,,,,,0,153,423,159,129,0,1265,0,0
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed4,24,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,48000,24.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed4,24,defender,CyberBattleFlat-thesis-v0,Random,48000,-1344.0,2000,,,,,,,,,0,143,409,157,132,0,1291,0,0
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed4,25,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,50000,24.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,zufaellig,flat,chain,Random,eval_zufaellig_flat_chain_seed4,25,defender,CyberBattleFlat-thesis-v0,Random,50000,-1084.0,2000,,,,,,,,,0,146,372,135,106,0,1347,0,0
evaluation,zufaellig,dmz,super,Random,eval_zufaellig_dmz_super_seed4,1,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,2000,192.95,2000,0,2000,1,30,0,5,18.949999999999974,255.0,,,,,,,,,
evaluation,zufaellig,dmz,super,Random,eval_zufaellig_dmz_super_seed4,1,defender,CyberBattleDMZ-thesis-v0,Random,2000,-1262.95,2000,,,,,,,,,5,129,439,138,107,0,1289,5,0
evaluation,zufaellig,dmz,super,Random,eval_zufaellig_dmz_super_seed4,2,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,4000,85.61,2000,0,2000,0,-1,0,2,11.610000000000062,180.0,,,,,,,,,
evaluation,zufaellig,dmz,super,Random,eval_zufaellig_dmz_super_seed4,2,defender,CyberBattleDMZ-thesis-v0,Random,4000,-1205.61,2000,,,,,,,,,12,131,387,141,112,0,1329,12,0
evaluation,zufaellig,dmz,super,Random,eval_zufaellig_dmz_super_seed4,3,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,6000,141.65,2000,0,2000,0,-1,0,3,1.650000000000001,60.0,,,,,,,,,
evaluation,zufaellig,dmz,super,Random,eval_zufaellig_dmz_super_seed4,3,defender,CyberBattleDMZ-thesis-v0,Random,6000,-1411.65,2000,,,,,,,,,3,112,389,153,127,0,1343,3,0
evaluation,zufaellig,dmz,super,Random,eval_zufaellig_dmz_super_seed4,4,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,8000,199.56,2000,0,2000,1,431,0,4,9.560000000000036,305.0,,,,,,,,,
evaluation,zufaellig,dmz,super,Random,eval_zufaellig_dmz_super_seed4,4,defender,CyberBattleDMZ-thesis-v0,Random,8000,-1289.56,2000,,,,,,,,,8,134,400,141,109,0,1317,8,0
evaluation,zufaellig,dmz,super,Random,eval_zufaellig_dmz_super_seed4,5,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,10000,190.695,2000,0,2000,1,31,0,5,4.694999999999996,155.0,,,,,,,,,
evaluation,zufaellig,dmz,super,Random,eval_zufaellig_dmz_super_seed4,5,defender,CyberBattleDMZ-thesis-v0,Random,10000,-1190.695,2000,,,,,,,,,4,127,397,133,100,0,1339,4,0
evaluation,zufaellig,dmz,super,Random,eval_zufaellig_dmz_super_seed4,6,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,12000,174.52,2000,0,2000,0,-1,0,3,2.5199999999999987,45.0,,,,,,,,,
evaluation,zufaellig,dmz,super,Random,eval_zufaellig_dmz_super_seed4,6,defender,CyberBattleDMZ-thesis-v0,Random,12000,-1444.52,2000,,,,,,,,,2,111,383,161,127,0,1343,2,0
evaluation,zufaellig,dmz,super,Random,eval_zufaellig_dmz_super_seed4,7,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,14000,174.37,2000,0,2000,0,-1,0,3,2.3699999999999988,90.0,,,,,,,,,
evaluation,zufaellig,dmz,super,Random,eval_zufaellig_dmz_super_seed4,7,defender,CyberBattleDMZ-thesis-v0,Random,14000,-1434.37,2000,,,,,,,,,5,145,394,150,126,0,1306,5,0
evaluation,zufaellig,dmz,super,Random,eval_zufaellig_dmz_super_seed4,8,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,16000,188.76,2000,0,2000,1,53,0,4,18.759999999999998,155.0,,,,,,,,,
evaluation,zufaellig,dmz,super,Random,eval_zufaellig_dmz_super_seed4,8,defender,CyberBattleDMZ-thesis-v0,Random,16000,-1248.76,2000,,,,,,,,,4,116,388,143,106,0,1349,4,0
evaluation,zufaellig,dmz,super,Random,eval_zufaellig_dmz_super_seed4,9,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,18000,45.425,2000,0,2000,0,-1,0,2,1.424999999999998,30.0,,,,,,,,,
evaluation,zufaellig,dmz,super,Random,eval_zufaellig_dmz_super_seed4,9,defender,CyberBattleDMZ-thesis-v0,Random,18000,-1155.425,2000,,,,,,,,,2,134,365,140,111,0,1359,2,0
evaluation,zufaellig,dmz,super,Random,eval_zufaellig_dmz_super_seed4,10,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,20000,194.555,2000,0,2000,1,25,0,5,8.555000000000014,255.0,,,,,,,,,
evaluation,zufaellig,dmz,super,Random,eval_zufaellig_dmz_super_seed4,10,defender,CyberBattleDMZ-thesis-v0,Random,20000,-1514.555,2000,,,,,,,,,5,126,391,166,132,0,1312,5,0
evaluation,zufaellig,dmz,super,Random,eval_zufaellig_dmz_super_seed4,11,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,22000,179.625,2000,0,2000,1,229,0,5,5.6249999999999805,200.0,,,,,,,,,
evaluation,zufaellig,dmz,super,Random,eval_zufaellig_dmz_super_seed4,11,defender,CyberBattleDMZ-thesis-v0,Random,22000,-1299.625,2000,,,,,,,,,7,130,396,142,112,0,1325,7,0
evaluation,zufaellig,dmz,super,Random,eval_zufaellig_dmz_super_seed4,12,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,24000,195.695,2000,0,2000,1,143,0,5,7.69499999999998,225.0,,,,,,,,,
evaluation,zufaellig,dmz,super,Random,eval_zufaellig_dmz_super_seed4,12,defender,CyberBattleDMZ-thesis-v0,Random,24000,-1455.695,2000,,,,,,,,,8,133,378,144,126,0,1337,8,0
evaluation,zufaellig,dmz,super,Random,eval_zufaellig_dmz_super_seed4,13,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,26000,172.28,2000,0,2000,0,-1,0,3,2.279999999999994,135.0,,,,,,,,,
evaluation,zufaellig,dmz,super,Random,eval_zufaellig_dmz_super_seed4,13,defender,CyberBattleDMZ-thesis-v0,Random,26000,-1442.28,2000,,,,,,,,,8,134,377,153,127,0,1328,8,0
evaluation,zufaellig,dmz,super,Random,eval_zufaellig_dmz_super_seed4,14,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,28000,212.71,2000,0,2000,1,13,0,6,12.709999999999962,185.0,,,,,,,,,
evaluation,zufaellig,dmz,super,Random,eval_zufaellig_dmz_super_seed4,14,defender,CyberBattleDMZ-thesis-v0,Random,28000,-1312.71,2000,,,,,,,,,6,113,377,144,110,0,1360,6,0
evaluation,zufaellig,dmz,super,Random,eval_zufaellig_dmz_super_seed4,15,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,30000,197.85,2000,0,2000,1,80,0,5,9.84999999999997,280.0,,,,,,,,,
evaluation,zufaellig,dmz,super,Random,eval_zufaellig_dmz_super_seed4,15,defender,CyberBattleDMZ-thesis-v0,Random,30000,-1367.85,2000,,,,,,,,,7,121,431,141,117,0,1300,7,0
evaluation,zufaellig,dmz,super,Random,eval_zufaellig_dmz_super_seed4,16,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,32000,174.175,2000,0,2000,1,38,0,4,6.174999999999993,155.0,,,,,,,,,
evaluation,zufaellig,dmz,super,Random,eval_zufaellig_dmz_super_seed4,16,defender,CyberBattleDMZ-thesis-v0,Random,32000,-1334.175,2000,,,,,,,,,4,114,414,151,116,0,1317,4,0
evaluation,zufaellig,dmz,super,Random,eval_zufaellig_dmz_super_seed4,17,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,34000,77.435,2000,0,2000,0,-1,0,2,3.4350000000000063,45.0,,,,,,,,,
evaluation,zufaellig,dmz,super,Random,eval_zufaellig_dmz_super_seed4,17,defender,CyberBattleDMZ-thesis-v0,Random,34000,-1517.435,2000,,,,,,,,,3,125,386,178,144,0,1308,3,0
evaluation,zufaellig,dmz,super,Random,eval_zufaellig_dmz_super_seed4,18,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,36000,67.625,2000,0,2000,0,-1,0,2,2.6249999999999996,45.0,,,,,,,,,
evaluation,zufaellig,dmz,super,Random,eval_zufaellig_dmz_super_seed4,18,defender,CyberBattleDMZ-thesis-v0,Random,36000,-1147.625,2000,,,,,,,,,3,121,382,134,108,0,1360,3,0
evaluation,zufaellig,dmz,super,Random,eval_zufaellig_dmz_super_seed4,19,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,38000,185.09,2000,0,2000,1,30,0,5,5.08999999999998,155.0,,,,,,,,,
evaluation,zufaellig,dmz,super,Random,eval_zufaellig_dmz_super_seed4,19,defender,CyberBattleDMZ-thesis-v0,Random,38000,-1325.09,2000,,,,,,,,,4,125,388,143,114,0,1340,4,0
evaluation,zufaellig,dmz,super,Random,eval_zufaellig_dmz_super_seed4,20,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,40000,169.65,2000,0,2000,0,-1,0,3,1.6499999999999981,60.0,,,,,,,,,
evaluation,zufaellig,dmz,super,Random,eval_zufaellig_dmz_super_seed4,20,defender,CyberBattleDMZ-thesis-v0,Random,40000,-1469.65,2000,,,,,,,,,3,132,399,153,130,0,1313,3,0
evaluation,zufaellig,dmz,super,Random,eval_zufaellig_dmz_super_seed4,21,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,42000,205.05,2000,0,2000,1,67,0,5,21.05000000000007,155.0,,,,,,,,,
evaluation,zufaellig,dmz,super,Random,eval_zufaellig_dmz_super_seed4,21,defender,CyberBattleDMZ-thesis-v0,Random,42000,-1385.05,2000,,,,,,,,,4,122,394,140,118,0,1340,4,0
evaluation,zufaellig,dmz,super,Random,eval_zufaellig_dmz_super_seed4,22,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,44000,70.715,2000,0,2000,0,-1,0,2,2.7150000000000003,75.0,,,,,,,,,
evaluation,zufaellig,dmz,super,Random,eval_zufaellig_dmz_super_seed4,22,defender,CyberBattleDMZ-thesis-v0,Random,44000,-1190.715,2000,,,,,,,,,5,122,397,141,112,0,1335,5,0
evaluation,zufaellig,dmz,super,Random,eval_zufaellig_dmz_super_seed4,23,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,46000,194.25,2000,0,2000,1,33,0,4,4.249999999999997,145.0,,,,,,,,,
evaluation,zufaellig,dmz,super,Random,eval_zufaellig_dmz_super_seed4,23,defender,CyberBattleDMZ-thesis-v0,Random,46000,-1244.25,2000,,,,,,,,,3,117,417,137,105,0,1326,3,0
evaluation,zufaellig,dmz,super,Random,eval_zufaellig_dmz_super_seed4,24,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,48000,178.865,2000,0,2000,1,71,0,5,14.864999999999986,280.0,,,,,,,,,
evaluation,zufaellig,dmz,super,Random,eval_zufaellig_dmz_super_seed4,24,defender,CyberBattleDMZ-thesis-v0,Random,48000,-1318.865,2000,,,,,,,,,7,121,403,144,114,0,1325,7,0
evaluation,zufaellig,dmz,super,Random,eval_zufaellig_dmz_super_seed4,25,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,50000,204.31,2000,0,2000,1,43,0,6,10.309999999999942,330.0,,,,,,,,,
evaluation,zufaellig,dmz,super,Random,eval_zufaellig_dmz_super_seed4,25,defender,CyberBattleDMZ-thesis-v0,Random,50000,-1224.31,2000,,,,,,,,,9,121,428,124,102,0,1318,9,0
evaluation,zufaellig,flat,dmz,Random,eval_zufaellig_flat_dmz_seed3,1,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,2000,156.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
